,0
had,1.011955796031176
haggl,0.29101514861354677
hairi,0.3374360964638408
halcyon,0.2793188405334975
hall,0.8787792577437356
halliburton,0.37496525905044814
halloween,0.277217808492325
ham,0.31557379564824556
hamburg,0.34087012615967366
hammett,0.3454865417453577
hamster,0.6537404002796137
han,0.20150632082293374
hand,2.0608259070405093
handcuff,0.4668560107508109
handyman,0.4776841854032662
hang,0.23241863429309478
hanniti,0.2941786959897014
hapless,0.3678702387712473
happen,0.6009219761838502
happi,0.35368727681288964
harass,0.5558834178908123
hard,0.38438576595957813
harpercollin,0.3528111351974872
harri,0.3376070949736617
harvard,0.6121707651647295
harvey,0.6347367139253832
hat,0.3843514540813964
hate,0.7754698710704919
have,3.1394847388522984
havin,0.21690433040108525
hawaii,0.6442035306814702
he,4.173157291282268
head,1.479906057718182
health,0.7566790953341698
healthi,0.25087277765304866
healthier,0.280828269839309
hear,0.35563694456140404
heartwarm,0.2924320639122033
heaven,0.7144594713632235
hel,0.35368727681288964
helium,0.27633682961177713
hell,0.7071067811865476
help,1.3067193062818756
henri,0.3708929890344282
her,1.4237861726089196
here,0.7351647581898386
hero,0.9767762815087758
heroin,0.35151828908696525
hi,3.7075292510845577
hide,0.2616185084234168
high,1.9091977105375542
highest,0.4148674483412734
highway,0.37496525905044814
hike,0.3365305070785668
hillari,0.8667529365458657
him,1.5833446862263325
himself,0.7666704972995351
hip,0.5843382319057966
histori,0.8531396115244709
historian,0.2694244481271364
hit,2.8841516755994467
hoard,0.3706896548989491
hobbi,0.3386810211420915
hobbit,0.3327443158451206
hock,0.32368077617262986
hold,0.5792128571731119
hole,0.3538976703752602
holi,1.020748506635409
holiday,0.33280568501458874
hollow,0.2926412014114207
home,2.1546985865852606
homeland,0.36068206312638046
homeless,0.8405273374570219
homeopathi,0.41201341988669843
homophobia,0.386931458878414
homosexu,0.386931458878414
honest,0.277217808492325
hooter,0.3358881406681791
hop,0.5843382319057966
hormon,0.30286549770187915
horn,0.3809200056750615
horoscop,0.42170194247151566
horrifi,0.4298617031224221
hospit,0.866409095054653
host,0.531122351842261
hostag,0.3215080008009941
hot,0.7587778443541191
hotel,0.3145579408377336
hotlin,0.6279951285790304
hour,2.128220491738236
hous,3.894336308981926
how,1.418663641714839
http,0.22100307103256642
hubbl,0.3387971908654665
hud,0.31443712562545134
hug,0.655556630726984
huge,0.6744404597864413
hulu,0.24386946796740264
human,2.279478769444958
hundr,1.2526531072720872
hunger,0.6146681237417221
hungri,0.38649979215908437
hunt,0.714025978659971
hurrican,1.2658860671996293
hurt,0.5889990037139018
husband,1.501662195181987
hutu,0.36068206312638046
hybrid,0.31557379564824556
hyena,0.34236006737323005
hygien,0.31402524191851383
hypocrit,0.3050399417270753
ice,0.7282023085624034
icon,0.2793188405334975
id,0.2966180400487654
idea,0.41415995699454505
ident,0.39582718336481926
idiot,0.8078285518484133
if,1.3847221416690336
ill,0.570666749872161
illeg,1.7799805699371447
illinoi,0.34769252777551174
imag,0.298377988201481
immedi,0.581219282946127
impal,0.39960702553720473
impoverish,0.326751453067356
impregn,0.3852801553743647
impress,0.723258048141878
improv,0.44193260947283886
in,9.29368296538645
inadvert,0.3489794247279737
inaugur,0.3846754780353433
incest,0.33731699257735553
includ,0.2867013590655444
incognito,0.2730219613613261
incom,0.42735558545356367
incompar,0.2758494705765841
inconsider,0.43496017469105563
increas,0.837729534937858
incred,0.8926930361038804
indentur,0.38891744525586003
indian,0.29460743328849953
indiana,0.28780086962230667
individu,0.3211593326015857
industri,0.904173472584763
inept,0.3602119828665945
infant,0.5067158982387979
infield,0.4806110804429602
inflect,0.2604810434900952
inflict,0.3564419021137924
influenc,0.33693304491930864
info,0.27633682961177713
inform,0.5878479328280375
infuri,0.2922374924596825
injur,0.3714924645269553
injuri,0.2813593818864332
inmat,0.4033553453292873
inmates,0.38917905209153925
insid,0.41917851821896884
insist,0.2351685892209701
inspir,0.352757652567884
instagram,0.31911529351865164
instead,1.1472515198118267
insuffici,0.33693304491930864
intellig,0.31911529351865164
intend,0.2846461239903815
intergalact,0.3285491130469319
intern,0.6963522497946373
internet,0.37093798913044423
interrupt,0.3319485850684812
into,1.791275703418501
introduc,1.174906448043803
intrud,0.3382668000250491
invas,0.31852034294660747
investig,0.3891816648985404
investor,0.42947464072532227
invinc,0.4152687083117359
invis,0.6663079545761326
invit,0.39752755823211466
iowa,0.5971866641204513
ipad,0.4576948079365328
iphon,0.7015331755427645
iranian,0.42398679879433954
iraq,0.3386810211420915
irish,0.6454308352164622
irma,0.2876589465882276
is,5.025863465887571
isi,0.8550169800793743
islam,0.6753892477299923
island,0.23241863429309478
isra,0.3678648762838122
israel,0.7097239956198058
it,5.305510942112798
itself,0.34087012615967366
ixzz1unvlgbuf,0.22100307103256642
jackass,0.43496017469105563
jacket,0.2765566332319506
jackpot,0.3550888027756325
jail,0.6910865442726954
jame,0.5621836260686089
japanes,0.34181219023934406
jeb,0.5138679357344563
jeep,0.2588199197504602
jeff,0.5929299311220481
jefferson,0.14275830820756966
jeffrey,0.2664690566060234
jepsen,0.3363265497226081
jeremi,0.2730219613613261
jew,0.40680616057075186
jimmi,0.19169575168341324
joakim,0.35277008234185153
job,0.957060535793899
joe,0.28155982444100625
john,1.0428007279419673
johnson,0.32621230501222565
joke,0.7360984679334535
jong,1.1004014381458838
jordan,0.33788556968039063
journal,0.2758494705765841
journalist,0.40626150048916915
judg,1.3815102431632313
juggalo,0.39321063396014205
juli,0.4291434709515389
jumbotron,0.2301377928490736
juno,0.27633682961177713
jupit,0.27633682961177713
just,2.603982862173432
justifi,0.3598334441799712
justin,0.38900302038941315
kain,0.5851960576883928
kany,0.412887535995196
kasich,0.39461259796046166
kc,0.3421809120517913
keep,1.4644951726783473
keeper,0.3924619912476045
kelli,0.2351685892209701
kellyann,0.3576042990371342
kerri,0.27014948110775
kevin,0.34511909299084126
key,0.4031631679020844
keyword,0.2947932120479112
khalifa,0.34180623755657197
kick,0.9254534419120648
kid,1.10110981729914
kidnap,0.4776841854032662
kill,3.108774116106008
kim,1.1004014381458838
kindergarten,0.14275830820756966
king,0.37473405457650083
kingdom,0.36889604268818393
kinki,0.3850285601598834
kirk,0.6811951500085202
kiss,0.41201341988669843
kitchen,0.39461259796046166
kitkat,0.41552065677536815
kitten,0.43332868859227097
knife,0.4393798143221492
knit,0.3843514540813964
know,1.7324559952969723
koala,0.4313567856855227
korea,2.040235541609211
korean,0.3012674794904032
la,0.30614996697118624
lab,0.34375159316077897
label,0.5085839772378584
labor,0.46707851178555254
labyrinth,0.20282353409903914
lack,0.33788556968039063
ladi,0.43510381874351933
lament,0.3678648762838122
lanc,0.29989202028018636
lancast,0.2966180400487654
land,1.1303046457454593
landscap,0.3197276042709733
languag,0.8645390750021958
laptop,0.3306387671990977
larg,0.27633682961177713
largest,0.2881555537571003
last,1.3429147491908708
late,0.2604810434900952
latest,0.4173494807533544
laugh,0.3812752636415792
launch,0.9529869359917678
launcher,0.2916183019144818
lavatori,0.4494440298195414
law,0.7005794976469478
lawmak,1.30481264008723
lawnmow,0.3714924645269553
lawsuit,0.3236946074717188
lawyer,0.29497568679603675
lazaru,0.2876589465882276
lead,0.6744154982222895
leader,0.28576006188232406
leak,0.695487143733642
learn,0.9364539183179661
leav,2.5486480104597637
lebanes,0.34180623755657197
lebron,0.31121096862774866
lee,0.33632722646302515
left,1.4383811270932607
leg,0.8812545954872585
legal,1.3861587327917984
legitim,0.30605983613077653
leprechaun,0.3238339154282883
less,0.9722630053861991
let,1.0207065650229834
level,0.32368077617262986
lgbt,0.28951677609599347
liabil,0.30614996697118624
libat,0.3843514540813964
liberti,0.14275830820756966
licens,1.067867013185171
lie,0.668541711230507
lieu,0.34758061869466966
life,4.799592598024481
lifespan,0.37707602762203246
lifetim,0.41552065677536815
lift,0.2978523581566017
light,0.8623205984832686
lightn,0.9051557604163969
like,3.5523274939765277
lil,0.3204956145285132
limb,0.28192188813825086
limit,0.2847694702636471
line,1.3297049547073219
lineup,0.2758494705765841
lion,0.7422778120411604
liquid,0.3682453277051559
liter,0.6252483337825174
literati,0.23594816415545702
litter,0.43332868859227097
littl,1.228615471445206
live,1.477049256544532
liverpool,0.2657044210747172
ll,0.2657044210747172
lo,0.34688526272870346
load,0.3336802722215506
loav,0.3165638550781686
lobbi,0.3386810211420915
local,1.1852408345938792
lockdown,0.34375159316077897
log,0.3479942917435611
logan,0.35910520637436755
lolli,0.41101312617052593
london,0.7608109913124559
long,1.4214784410455872
longer,0.9141794530093518
loogi,0.32368077617262986
look,2.518830275969192
lord,0.650759519888386
lose,2.058770288117068
loser,0.3490666537380319
loss,0.33385691176581095
lost,0.7903182206538177
lot,0.317892154988236
loud,0.27934907049869434
loudoun,0.3670988190598369
loui,0.9886816660985145
love,1.4028478440878738
lover,0.4344667576328128
lt,0.3050399417270753
lucki,0.3238339154282883
lunch,0.7246242243748212
luxuri,0.28897822514315763
lyric,0.3363265497226081
mac,0.7441501109742246
machin,0.2876589465882276
macklemor,0.38900302038941315
macron,0.3319485850684812
madden,0.2813593818864332
made,1.0413235054368057
magazin,0.3734626853633327
magic,0.40937881191960346
maguir,0.2903801344587544
mail,0.20150632082293374
major,0.5714399172584939
make,3.1216978008253697
mal,0.35686329248543475
male,0.3559827686477072
malibu,0.2616185084234168
mall,0.2588199197504602
mammal,0.4977411328483523
man,12.49400310882932
manafort,0.6142864896180831
manchest,0.32368077617262986
mandatori,0.35508170942941353
mani,0.7196904573365359
manuscript,0.23594816415545702
map,0.3528111351974872
marathon,0.6621428582818458
marc,0.3085950681496834
march,0.29748018194053993
margot,0.21208654019588413
mari,0.38545773840460074
marijuana,1.6386535658338328
marin,0.2657044210747172
marinara,0.31557379564824556
mark,0.31567902863926817
market,0.7515524151304029
marri,0.3661876376202293
marriag,0.38291473708380236
marvel,0.34181219023934406
marxism,0.40626150048916915
mascot,0.38891744525586003
mash,0.3085950681496834
massacr,0.9409172766000691
massiv,0.6009343813121538
master,0.19169575168341324
masterpiec,0.3421809120517913
mastiff,0.3374360964638408
masturb,0.2730219613613261
match,0.784272250300251
mate,0.3602119828665945
mater,0.28100498838045546
materi,0.3670988190598369
mattel,0.2616185084234168
may,1.8080401006492877
mayb,0.38099617808685593
mayhem,0.4210391466898121
mayor,0.6492603057241714
mccain,0.35563694456140404
mcconnel,0.2949144380374746
mcdonald,0.3920183631582826
mcferryfac,0.37796447300922725
mcfuck,0.37796447300922725
me,1.7413977387890407
mean,0.919412303655351
meant,0.2654474478152333
measl,0.39604016552756993
meat,1.2947972277212707
meatbal,0.9918038946333179
meatwav,0.4565010144844085
medalist,0.25942550932409675
medic,0.8956532703796004
mediev,0.3706896548989491
meet,1.635561115335736
meghan,0.3677499468591392
megyn,0.2351685892209701
melania,0.298377988201481
member,0.3808116733542546
meme,0.5715201237646481
memori,0.28780086962230667
men,0.8102858444079695
menstrual,0.4193508587640089
merced,0.36709395891624264
merrick,0.2949144380374746
messag,0.35957923320777874
meta,0.3691539525387586
metalhead,0.4323800088527545
metallica,0.3454865417453577
meth,0.6663023140930753
methvin,0.34544221663808156
metoo,0.34768747260485144
mexican,1.0127091711865688
mgm,0.30614996697118624
mi6,0.28764379943772045
mia,0.34180623755657197
michael,0.33788556968039063
michaelson,0.4023472192082709
microwav,0.27184247082749374
middl,0.6998389224542869
mideast,0.3528111351974872
might,0.4263461480598807
mike,0.5418034248889885
mile,1.1528799147843838
milit,0.35102725927245626
militari,0.2867013590655444
milk,0.5710210817048779
mill,0.3238339154282883
millenni,0.7678325100802994
million,0.5840500615767432
minc,0.4325661182259956
mind,0.2947421096900694
minist,1.0210251713564173
ministeri,0.3319485850684812
ministri,0.3891816648985404
minu,0.3664014419902401
minut,0.6691132700424733
mislead,0.3924619912476045
miss,0.9308312985891225
missi,0.34151771986334384
missil,0.3648022080267944
missouri,0.6363820670237501
mistak,0.7816652642588144
mistaken,0.37418664498638143
mistakenli,0.7071065168577375
mistook,0.3197276042709733
mitch,0.2949144380374746
mix,0.31443712562545134
miyazaki,0.36811881960491144
mlb,0.7285979669465349
mock,0.3145579408377336
mode,0.31911529351865164
moder,0.2922374924596825
modern,0.5943133414836845
modifi,0.3099626925364159
mom,1.311602441115747
money,0.5374103731910691
monitor,0.27014948110775
monkey,0.5585001454626914
monogram,0.3846009048938093
monsanto,0.34375159316077897
monster,0.3759019294703175
month,1.2609281477539138
monument,0.34151771986334384
moon,0.3541699129162968
moonlight,0.44313778821633265
more,2.446200322746617
morn,0.646523999558476
morrison,0.40001591100806666
most,1.4818769966048901
motel,0.30304199923010355
mother,0.36345387497084464
motor,0.6277079681405674
motorist,0.3753678968501403
mous,0.42108117815592405
mouth,0.9492868589192841
move,0.8226420888494616
movi,0.6266986613061115
mph,0.6612681499268851
mr,0.2947421096900694
mt,0.322438371135956
much,0.5476456512269751
mud,0.3070776286450058
mueller,0.536534658836286
mugshot,0.36876162859328415
munich,0.4230076451808331
murder,1.5957130005167073
museum,0.5437146271826566
music,0.5263629248023428
musician,0.8518653656806658
musk,0.3608607707823029
muslim,0.9848143274441719
must,0.8112970195135413
my,2.05275446657385
myer,0.5418034248889885
myth,0.41415995699454505
na,0.24386946796740264
nag,0.35142904996901264
name,1.7726049628645852
nanni,0.3639282276549208
narrowli,0.7116811891526749
nasa,0.8692789940298484
nascar,0.2721490686950539
nation,1.8230796477981803
nato,0.33652101729614137
nearli,0.7363159399134755
necessari,0.31121096862774866
neck,0.3739745479625438
need,1.326472388478199
needl,0.40001591100806666
neighbor,0.42577244599819025
neighborhood,0.6630083040263967
neighbour,0.3840364143827103
nelson,0.27934907049869434
net,0.34393787573718715
netanyahu,0.7362471490618177
netflix,0.34768747260485144
netizen,0.34181219023934406
neutral,0.34393787573718715
never,1.0331531161712775
new,8.521178342069522
newli,0.29713996604879067
newlyw,0.14275830820756966
newsfeed,0.22100307103256642
next,1.7491715930652485
nfl,0.6176846679777153
nice,0.4450468590026485
niec,0.33058792071642096
night,1.227216335770024
nine,0.45307945596623656
ninja,0.33499030543634317
nj,0.3731120374834451
no,3.2908648284037523
noah,0.35277008234185153
nobl,0.31039924411484215
nobodi,0.2730219613613261
nocturn,0.4977411328483523
noncompli,0.3402226029885691
nonviol,0.3356949404736087
norman,0.7501643988355549
north,2.0895998845556285
northern,0.36068206312638046
norwegian,0.7569892750835827
nose,0.4182733964351047
nostalgia,0.27184247082749374
not,1.751415435713861
notic,0.19169575168341324
notr,0.3919330458822425
novλ,0.3368313935703527
now,1.6416318148486773
noxiou,0.31567902863926817
nra,0.5324547134962297
nsa,0.6960653719724889
nuclear,0.8968282157445755
nude,0.6852512697409903
nuke,0.3564419021137924
numb,0.33280568501458874
number,1.1422209784227773
nurs,0.6637604816845304
nyc,0.6105035608302127
nypd,0.4498840691950294
obama,2.197856214083724
obamacar,0.37707602762203246
occasion,0.14275830820756966
of,12.126374122122678
off,1.8702913092303066
offend,0.25927338384302456
offens,0.3541699129162968
offer,2.2964699765257888
offic,2.262986814720595
offici,1.2039912559858617
oh,0.4657996477185484
ohio,0.625325399687633
oklahoma,0.5156260623232428
oktoberfest,0.4210391466898121
old,3.891830987987872
oldest,0.323486495409337
oligarch,0.27014948110775
oliv,0.5324547134962297
olymp,0.9121605092421549
omaha,0.3752965143030092
omarosa,0.3161166046745571
omit,0.3528111351974872
on,6.2339015928949815
once,0.3187778912848808
one,4.281574336558881
onion,2.153010845949202
onli,0.9658058902345436
onlin,1.2624397733070065
onoway,0.39326103068965396
openli,0.32365298565888306
opinion,0.5878005016333074
oppon,0.2694244481271364
oppos,0.367750098818149
or,0.7590835177093322
orange,0.277217808492325
order,0.9026883056270292
oregon,0.6801605907651023
oreo,0.31443712562545134
organ,0.2856417188541681
orthodox,0.3923822154639209
oscar,0.21208654019588413
otaku,0.36811881960491144
other,0.6685572149456758
otherwis,0.2635095859481967
ottawa,0.3852801553743647
ounc,0.34838265704668103
our,0.6168378196130191
out,2.2928242571269237
outnumb,0.39321063396014205
outrag,0.38103817941436907
outsid,0.28764379943772045
oval,0.22315086580417104
over,1.6492224856401592
overal,0.3187778912848808
overdos,0.22100307103256642
overdose,0.22100307103256642
overfeed,0.3255576918383383
overr,0.2854223116891259
overwork,0.35926674657418906
owl,0.36754968573904856
own,0.8815598267976251
owner,1.2119143398884256
pacer,0.31121096862774866
padlock,0.28764379943772045
pagan,0.3809200056750615
paid,0.7937381161507637
pain,0.41201341988669843
paint,0.38900302038941315
pair,0.391277499118403
palestin,0.40250669116662746
panda,0.3667910484076922
pandemonium,0.394184207152238
panel,0.35686329248543475
pansi,0.3926379529948718
pant,0.2957724599059986
panti,0.44193260947283886
papa,0.36703557896918165
paper,0.624700069230162
paramount,0.41010814368377113
paranorm,0.31945645451671434
parasit,0.30973298464680415
parent,3.0055955373883387
park,1.2555050230391738
parkland,0.4494440298195414
parrot,0.4251380085273202
part,0.9300933453261069
parti,0.3843514540813964
particip,0.2588199197504602
particular,0.28312569975808294
particularli,0.28155982444100625
pass,1.6843079590000514
passeng,0.2914984273446363
passion,0.28439796470393763
pastafarian,0.4276665323529534
pat,0.3434259826467564
patagonia,0.2765566332319506
patent,0.3858616962841898
patern,0.37473405457650083
path,0.2870602584269792
patient,0.28780086962230667
patrick,0.3050399417270753
patriot,0.7829444079948616
paul,1.2601645847068277
pay,1.8422528374804459
paypal,0.34214640665439966
pc,0.21690433040108525
peac,0.34236006737323005
peacock,0.22315086580417104
peanut,0.6972854646282733
pedophil,0.6215416453231912
pedophilia,0.28708825343646893
pelt,0.3165638550781686
penguin,0.38354618758433257
peni,1.6987019715275293
pennsylvania,0.43510381874351933
pentagon,0.30286549770187915
peopl,2.9623331185913053
per,0.2856417188541681
percent,0.3238339154282883
perform,0.2765566332319506
period,0.2664690566060234
person,0.6228932479413474
pet,0.6499351638563121
peter,0.3891816648985404
petit,0.34151771986334384
pheromon,0.31567902863926817
phoenix,0.35076589145150583
phone,0.9022982625415007
phoni,0.2867013590655444
photo,1.427860837229673
photograph,1.0572691051150596
pick,0.3187778912848808
pictur,0.5269674450642376
piec,0.6102295237572033
pig,0.3255576918383383
pile,0.3085950681496834
pill,0.7010404140252798
pillow,0.34748819294664834
pilot,0.6847255458234367
pink,0.39326103068965396
pinterest,0.36876162859328415
pipelin,0.6821753696432322
pirat,0.3306387671990977
piss,0.38855983201568295
pistol,0.3459515845191307
pitch,0.27633682961177713
pitchfork,0.2854223116891259
pittsburgh,0.38354618758433257
pizza,0.6153080525174734
place,0.3878814810074998
placement,0.6493949386512786
plan,1.8252698204504372
plane,0.33639253592443996
plant,0.29713996604879067
plastic,0.398329482586621
plate,0.38878363945514405
play,1.9901762722066878
player,2.060973613174872
plot,0.32152870808673656
pm,0.32621230501222565
pod,0.40619056623366684
point,1.3110207698239664
pokémon,0.9503610483176541
pole,0.40243765255104313
polic,5.716601179116444
polit,0.5971981570937334
poll,0.8455448252131705
polygamist,0.33499030543634317
pooh,0.3306387671990977
pool,0.6901159644926015
poop,0.36962294592316663
poor,1.1807823269304358
pop,0.3564419021137924
pope,0.33742832525163075
popey,0.30242298068453344
porch,0.3007102844448494
porn,0.6956712807648562
pornographi,0.3643209068261546
portland,0.3402226029885691
possess,0.34544221663808156
possibl,0.6353979736593127
post,0.6399017757490365
pot,0.3752965143030092
potato,0.3085950681496834
potter,0.3376070949736617
pound,0.6146156442351755
pour,0.26001188253508395
poverti,0.3550888027756325
pow,0.3415711092284305
powder,0.3079318420246793
power,0.800469880629464
powerbal,0.3550888027756325
practic,0.3443044693556034
prayer,0.47120029172679967
predat,0.3718931692644545
predict,0.4313567856855227
prefer,0.3528111351974872
pregnanc,0.3667910484076922
pregnant,1.5675502379987345
prepar,0.34707796355818427
present,0.7590476794368737
presid,2.3540844905017533
presidenti,0.41111509145767317
pressur,0.6124591574271826
pretend,0.35204911378198134
pretti,0.28155982444100625
prevent,0.606310400196161
pric,0.42595191169621527
price,0.5896646347347722
priest,0.9860528243888553
prime,0.352757652567884
prison,0.7689145542812077
privaci,0.3812752636415792
privat,0.5182412612326444
privileg,0.39704846362068996
pro,1.0004262983161094
probabl,1.2481202286631579
probat,0.3878814810074998
probe,0.27633682961177713
problem,0.36811881960491144
proce,0.36345387497084464
produc,0.25087277765304866
product,1.2169690091511554
program,0.5557227288387279
project,0.36366444833053463
promis,0.30528844585684767
promptli,0.4187565350250835
propos,0.9483961019724139
prosecut,0.7204092391655906
prosecutor,0.35926674657418906
prostat,0.323486495409337
protect,0.6093069284515535
protest,1.711353851572267
prove,0.34236006737323005
provid,0.879341671691058
ptsd,0.39318121168174675
puberti,0.5016748183938304
public,0.8091888295650158
puck,0.2903801344587544
puerto,0.3582248566816902
pulitz,0.3265650238001709
pull,1.5599896331790086
pump,0.3459515845191307
punch,0.5881959919303339
punk,0.2604810434900952
pupil,0.4305410934156883
puppi,0.6890494391391431
purpos,0.38926300121406043
purs,0.39423619421867284
push,0.28708825343646893
put,1.719709624293622
putin,0.3668984265450242
puzzl,0.39326103068965396
python,0.4030148271932958
qatar,0.38891744525586003
qdjtdm,0.40329839721716954
quadrillion,0.34214640665439966
qual,0.2758494705765841
queen,0.3783009735581826
question,0.6087662942048411
quit,0.4669931945584666
quot,0.38099617808685593
rabbi,0.3678648762838122
rabbit,0.7457630244820355
race,1.617672493018437
radic,0.6778576711395679
rae,0.3363265497226081
rag,0.3846009048938093
rage,0.35142904996901264
raid,0.6358174119168888
rail,0.4668560107508109
rain,0.34688526272870346
rais,1.2265776151406602
ralli,0.7114744418783021
ram,0.2951589825213128
rape,0.7791399493852513
rash,0.48059915230608663
rat,0.7119901541202156
rate,0.6580176307672846
rather,0.3863838425144647
rave,0.22100307103256642
re,1.338228076815236
react,0.3858616962841898
read,0.22100307103256642
reader,0.2854223116891259
readi,0.2437323187577651
readili,0.39527733578811003
real,1.288983763394704
realiz,0.8494584480803388
realli,0.7273147840593032
ream,0.321504641256092
reappear,0.3661876376202293
reason,0.6395625770282534
reboot,0.24386946796740264
recal,0.959502336018061
receiv,0.6437027187810789
recklessli,0.37707602762203246
recoveri,0.2664690566060234
recruit,0.30379414132928795
rectum,0.3365305070785668
recycl,0.41917851821896884
reduc,0.3734806156587519
reel,0.3661876376202293
refer,1.0482431609777465
refere,0.3204956145285132
reflect,0.29989202028018636
reformat,0.38438576595957813
refresh,0.14275830820756966
refuge,0.3576042990371342
refus,1.6806262050078078
regist,0.25927338384302456
regret,0.6132649582657111
regular,0.46837497977604536
rehir,0.28708825343646893
reilli,0.4173494807533544
reintroduc,0.39604016552756993
reject,0.38878363945514405
rejoic,0.4110480835268929
relationship,0.34424059940919916
releas,1.1363939392872258
relianc,0.3421809120517913
relief,0.2437323187577651
religi,0.6093300263031678
religion,0.6783044558423039
remain,0.2947932120479112
remark,0.30605983613077653
rematch,0.3323305367257978
remind,0.2793188405334975
remov,1.2633759134389522
rent,0.2941786959897014
rep,0.30605983613077653
repair,0.4776841854032662
replac,0.865228099387163
replica,0.3228085306198493
report,3.8537695241735723
repositori,0.331433549892662
republ,0.3300739315374728
republican,1.064392172493061
requir,1.1456345954561638
research,1.1717869799249712
resid,1.0354041549429298
resign,0.3541699129162968
resolut,0.39960702553720473
resort,0.30614996697118624
respect,0.3358881406681791
respons,0.2922374924596825
rest,0.28439796470393763
restaur,0.99081264974861
result,0.9377590411618792
resumé,0.2947932120479112
resurrect,0.3701800614193654
retir,0.4284910370697621
retreat,0.2903301627483838
retriev,0.3654448637757322
return,0.5748987498433309
reveal,1.2184794752021741
revenu,0.29460743328849953
review,0.7445701068360343
rica,0.39604016552756993
rican,0.3582248566816902
richard,0.48689947709163744
richest,0.34214640665439966
riddl,0.4130170967376122
ridicul,0.38545773840460074
riff,0.3454865417453577
riggleman,0.35402327668451916
right,1.8385841159960041
rightli,0.4243888864000782
ring,0.613762309575004
rip,0.22209127572870443
rise,0.6690081225385567
risk,0.3643209068261546
rival,0.3236946074717188
river,0.7321413519712425
road,0.3978865096195528
roam,0.2881555537571003
rob,0.9657240372457927
robbi,0.21208654019588413
robert,0.536534658836286
robertson,0.3434259826467564
robo,0.20282353409903914
rochest,0.3538976703752602
rock,0.516596938219744
rod,0.39960702553720473
rodeo,0.44193260947283886
roger,0.2301377928490736
roll,0.2704349002993264
romanian,0.3928076049617282
romant,0.34424059940919916
romney,0.33693304491930864
ron,0.5240051379042427
ronan,0.21208654019588413
roof,0.3919330458822425
root,0.3613960325401343
rose,0.3382668000250491
rosenstein,0.39960702553720473
round,0.33733587808323734
routin,0.405591712775241
rowdi,0.3285491130469319
royal,0.2657044210747172
rudi,0.3846754780353433
rule,0.9983883935762919
run,0.9769202101280785
runner,0.389289670707701
runway,0.2978523581566017
rush,0.34707796355818427
russel,0.3099626925364159
russia,0.7625844352088942
russian,0.6225387863266708
sack,0.7214050789590974
sad,0.34862092516063753
safe,0.2616185084234168
safest,0.30852454761825965
safeti,1.5168305075903386
said,1.0655564212186932
sailor,0.2793188405334975
salad,0.4391854493558015
sale,0.9258603332890358
saling,0.23594816415545702
salmon,0.33385691176581095
same,0.21208654019588413
sampl,0.45954839505533585
san,0.6230204537267384
sandwich,0.6028643027995045
santa,0.4703371784419402
saoirs,0.21208654019588413
sat,0.25499075881157474
satan,1.1203016560723784
satisfi,0.34424059940919916
saudi,0.7692252944521318
save,1.751205483848959
say,7.440249047195212
scalia,0.35112012770038514
scam,0.8231065591836646
scammer,0.5052946164313601
scandal,0.32999344112962575
scare,0.41643747468195225
scene,1.1379832368492306
scent,0.38855983201568295
schedul,0.6322584710162855
school,5.24454323711085
scienc,0.7257463244749758
scientist,0.9287005326579463
scoot,0.797549520897936
scottish,0.3070776286450058
scrambl,0.27014948110775
scrawl,0.31945645451671434
scream,1.1640185745582061
screenplay,0.20282353409903914
script,0.2758494705765841
scroll,0.3595480388016591
scrotum,0.5165445295262214
seahawk,0.3099626925364159
seal,0.2301377928490736
sean,0.2941786959897014
search,1.1958007532459836
season,0.6296715471226346
seclud,0.2903301627483838
second,1.2093315772503783
secret,0.31567902863926817
secretari,0.6220558581700779
secretli,0.30304199923010355
secur,0.30379414132928795
seduct,0.7474084061958708
see,1.112568212789479
seeing,0.3654448637757322
seem,0.2966180400487654
seen,0.30304199923010355
seiz,0.8575775118519464
self,1.3918492522306716
selfi,1.0789528112827813
selfish,0.25942550932409675
sell,0.716825190760877
senat,1.2423941382858377
senior,0.6910043367848022
sequenc,0.27014948110775
serb,0.36068206312638046
serenad,0.3783009735581826
serious,0.6635292542789188
serv,0.4642918633800615
servant,0.22209127572870443
servic,0.6160751700883834
servicememb,0.30286549770187915
session,0.35151828908696525
set,1.0740741027638296
setback,0.5430488655950332
sever,0.2949144380374746
sex,4.290973814863881
sexi,0.2722749491736017
sexier,0.4027363112338014
sexu,0.3602119828665945
sexual,1.429415523689409
shade,0.36854715734924515
shaggi,0.3783009735581826
shape,0.23594816415545702
shapeshift,0.4806110804429602
share,0.9160576496460622
shark,0.28897822514315763
shatter,0.34375159316077897
shave,0.48059915230608663
she,1.4326879691894416
sheep,0.7073806074608087
sheriff,0.39683660645766267
shi,0.7670825274916474
shill,0.2694244481271364
ship,0.3582248566816902
shit,0.6854098014479393
shithead,0.41788849176041154
shoe,0.3923400028970203
shoot,3.1738946584329213
shop,1.3078704403581196
shoplift,0.3924619912476045
shopper,0.6671176254143907
shortlist,0.35112012770038514
shot,2.37425539360723
should,1.6968199031291993
shouldn,0.6270288904540526
shove,0.3167943846288635
shovel,0.3840364143827103
show,2.645332700886041
shower,0.5695389405272941
shrill,0.24386946796740264
shrug,0.3984683570008594
shut,0.3734626853633327
sick,0.6853620644506906
side,1.102226486291947
sigh,0.3335944972731567
sight,0.3636334082703114
sign,1.0346625287562257
signal,0.295613464095262
silenc,0.2813593818864332
